,0
5553,601712490
5554,605986210
5555,611883019
5556,611731063
5557,611727511
5558,611701236
5559,605370515
5560,611648495
5561,611621204
5562,611610591
5563,611598154
5564,609393995
5565,611439216
5566,611367465
5567,596747277
5568,522278463
5569,583042572
5570,520689998
5571,611139537
5572,611120312
5573,610986756
5574,596397906
5575,612949534
5576,569406712
5577,612861677
5578,612783530
5579,612691653
5580,612658383
5581,612498089
5582,612480087
5583,612471676
5584,603607324
5585,610240326
5586,612360498
5587,612359572
5588,601479011
5589,599906067
5590,612275606
5591,612246374
5592,612124927
5593,612058157
5594,612049743
5595,611966829
5596,611949103
5597,602576376
5598,601712490
5599,605986210
5600,611883019
5601,611731063
5602,611727511
5603,611701236
5604,605370515
5605,611648495
5606,611621204
5607,611610591
5608,611598154
5609,609393995
5610,611439216
5611,611367465
5612,596747277
5613,522278463
5614,583042572
5615,520689998
5616,611139537
5617,611120312
5618,610986756
5619,596397906
5620,610919626
5621,610893007
5622,610758262
5623,610726104
5624,594902493
5625,607562283
5626,610631811
5627,610608663
5628,596969913
5629,610547403
5630,610298174
5631,610242289
5632,610128014
5633,609855809
5634,609448523
5635,609446130
5636,609305035
5637,604796894
5638,586627116
5639,581679850
5640,608921298
5641,550973105
5642,608782746
5643,608746658
5644,608714979
5645,608566156
5646,590366869
5647,607893640
5648,607842662
5649,607667900
5650,607645931
5651,607402732
5652,607298096
5653,605764178
5654,607124727
5655,606946374
5656,606827766
5657,606810969
5658,583801348
5659,606703519
5660,599605571
5661,606646684
5662,605189875
5663,606474115
5664,606436826
5665,605999974
5666,568748446
5667,605837152
5668,605816165
5669,605609409
5670,605384136
5671,604819877
5672,604119184
5673,604009678
5674,600131148
5675,603890595
5676,603758662
5677,579130912
5678,603516304
5679,603222803
5680,603139264
5681,602766059
5682,602632434
5683,602370208
5684,573885267
5685,601611175
5686,579076430
5687,601263186
5688,601107336
5689,601048263
5690,600830167
5691,600572938
5692,600484370
5693,600470311
5694,600401189
5695,600237943
5696,599901358
5697,583678819
5698,597271274
5699,599392542
5700,593688078
5701,599060329
5702,598000349
5703,598935856
5704,598895679
5705,598524447
5706,595063140
5707,597600037
5708,585535262
5709,597393248
5710,597171689
5711,597085073
5712,597019721
5713,596479692
5714,568547609
5715,595316670
5716,595142854
5717,595040938
5718,595008811
5719,594864075
5720,612923184
5721,612918593
5722,612908533
5723,612881572
5724,612868650
5725,612859304
5726,612852985
5727,612820458
5728,612795269
5729,612793739
5730,612790372
5731,612787129
5732,602671092
5733,612773360
5734,612763116
5735,612724715
5736,612686953
5737,612681698
5738,612651689
5739,612621545
5740,612618903
5741,612571837
5742,612542018
5743,612540236
5744,612531164
5745,612428047
5746,612425849
5747,612415936
5748,612391847
5749,612389492
5750,612386312
5751,612382861
5752,612379094
5753,612379079
5754,612366831
5755,573607332
5756,547095035
5757,609147263
5758,591674091
5759,591405476
5760,612313622
5761,612288974
5762,602221540
5763,612265284
5764,612923184
5765,612918593
5766,612908533
5767,612881572
5768,612868650
5769,612859304
5770,612852985
5771,612820458
5772,612795269
5773,612793739
5774,612790372
5775,612787129
5776,602671092
5777,612773360
5778,612763116
5779,612724715
5780,612686953
5781,612681698
5782,612651689
5783,612621545
5784,612618903
5785,612571837
5786,612542018
5787,612540236
5788,612531164
5789,612428047
5790,612425849
5791,612415936
5792,612391847
5793,612389492
5794,612386312
5795,612382861
5796,612379094
5797,612379079
5798,612366831
5799,573607332
5800,547095035
5801,609147263
5802,591674091
5803,591405476
5804,612313622
5805,612288974
5806,602221540
5807,612265284
5808,612262396
5809,612211058
5810,612192732
5811,612192404
5812,612163961
5813,599933167
5814,612082272
5815,612041659
5816,584798793
5817,611983771
5818,611982287
5819,611966591
5820,596773239
5821,611939293
5822,609025869
5823,611906571
5824,605949700
5825,605498711
5826,611858864
5827,611816223
5828,611793107
5829,586510492
5830,611760692
5831,592957279
5832,611734548
5833,609213441
5834,611635003
5835,576168550
5836,611605748
5837,611570895
5838,595471516
5839,611484773
5840,611481056
5841,611475739
5842,611419906
5843,611371917
5844,611370061
5845,611366593
5846,611354207
5847,611329670
5848,611318485
5849,592869487
5850,609643155
5851,603922915
5852,511836034
5853,594866552
5854,603947692
5855,611243667
5856,611225585
5857,611174465
5858,522926567
5859,611118298
5860,611108732
5861,611100638
5862,611094847
5863,611058852
5864,611039371
5865,610997350
5866,610979304
5867,610976829
5868,570711098
5869,560155795
5870,610953516
5871,610953233
5872,606479623
5873,610927484
5874,610916231
5875,606992621
5876,610888515
5877,610838145
5878,608452901
5879,610756323
5880,610735489
5881,608655349
5882,608304900
5883,610656959
5884,598289490
5885,610633856
5886,610612485
5887,610612278
5888,610597203
5889,600024579
5890,610574776
5891,610573050
5892,610520004
5893,610477424
5894,610427145
5895,610411081
5896,610334016
5897,610296422
5898,610258022
5899,606823720
5900,601547150
5901,610179863
5902,610153436
5903,610148902
5904,610145415
5905,610114653
5906,610091705
5907,610080926
5908,610023049
5909,610015609
5910,609992838
5911,609957578
5912,604854729
5913,601965512
5914,609949395
5915,609939872
5916,609937604
5917,609935500
5918,609922130
5919,609909265
5920,609874616
5921,609794866
5922,609648637
5923,609630073
5924,609616689
5925,609595853
5926,609592799
5927,605682520
5928,609539677
5929,579639583
5930,595187958
5931,593540640
5932,607390502
5933,609488435
5934,609450871
5935,609435744
5936,609433896
5937,598723894
5938,459884244
5939,609354636
5940,609322396
5941,609317003
5942,609291803
5943,609278295
5944,609245749
5945,609219456
5946,609204509
5947,609124137
5948,609117433
5949,609106806
5950,600812745
5951,604925019
5952,574515975
5953,609027467
5954,608977879
5955,608958462
5956,608937425
5957,608930471
5958,608908965
5959,594141865
5960,608848086
5961,608813870
5962,608734772
5963,608732854
5964,608722736
5965,608720338
5966,603627594
5967,608583523
5968,608556230
5969,608554391
5970,594255077
5971,608411279
5972,598794034
5973,604337764
5974,608268729
5975,608256531
5976,608213471
5977,608208572
5978,608191456
5979,608176375
5980,608168029
5981,608162477
5982,608069503
5983,608063979
5984,608052525
5985,608041344
5986,607835653
5987,607821509
5988,607817841
5989,607806775
5990,607759928
5991,607726551
5992,607640264
5993,607608709
5994,607586257
5995,607566359
5996,607535547
5997,607527148
5998,607526392
5999,607499100
6000,607479525
6001,607462501
6002,607418413
6003,607406052
6004,607396922
6005,607333742
6006,607293083
6007,607204279
6008,607186624
6009,607170887
6010,604924395
6011,607143102
6012,607132878
6013,607091510
6014,607088183
6015,607047438
6016,606984161
6017,606826365
6018,606823663
6019,606769753
6020,606725758
6021,604869906
6022,606510253
6023,600805851
6024,606482567
6025,606471833
6026,606443570
6027,579565022
6028,606400432
6029,606223386
6030,606215037
6031,606213549
6032,606166285
6033,606117787
6034,606107842
6035,606094044
6036,606036348
6037,606027233
6038,606026671
6039,605999405
6040,605723728
6041,605673062
6042,605669315
6043,605565950
6044,605514120
6045,605451673
6046,605403790
6047,605379861
6048,605379152
6049,605254865
6050,605189836
6051,605178177
6052,605057059
6053,604956301
6054,604924154
6055,604855889
6056,604838200
6057,604785502
6058,604750271
6059,604718841
6060,604630133
6061,604610807
6062,604597361
6063,604583993
6064,604473428
6065,604418416
6066,604289234
6067,604232932
6068,604208963
6069,604155825
6070,604146435
6071,604116207
6072,561157447
6073,604050159
6074,604035357
6075,603970591
6076,603894767
6077,603707050
6078,603633949
6079,603584018
6080,579712984
6081,603400698
6082,603229871
6083,603032406
6084,602949131
6085,602859711
6086,600328437
6087,602690644
6088,602583514
6089,602573694
6090,602554627
6091,602547660
6092,595174387
6093,602485377
6094,602467048
6095,602438645
6096,602389889
6097,599257219
6098,602226188
6099,602172880
6100,602172292
6101,602164833
6102,602099741
6103,602082499
6104,583304781
6105,602039618
6106,596555898
6107,601982796
6108,601957740
6109,601953942
6110,572964901
6111,601788720
6112,595086191
6113,551378223
6114,601731235
6115,601673646
6116,599413237
6117,591687274
6118,601664776
6119,601613716
6120,601594564
6121,601576939
6122,582649486
6123,601422514
6124,601369686
6125,601267622
6126,599515626
6127,601091803
6128,601080316
6129,601014104
6130,600946301
6131,600945927
6132,600910502
6133,600895417
6134,600734670
6135,600637944
6136,600394133
6137,600392736
6138,600367822
6139,600316401
6140,600287448
6141,600281189
6142,600137027
6143,600130595
6144,600053022
6145,593729266
6146,600024925
6147,599994600
6148,599928615
6149,599914743
6150,599899255
6151,599830075
6152,599712120
6153,599628759
6154,599509435
6155,599402860
6156,599366259
6157,599345471
6158,599309202
6159,599306682
6160,599206914
6161,599089661
6162,599019373
6163,599010065
6164,589962101
6165,598977771
6166,598956554
6167,583217316
6168,598801978
6169,598784298
6170,598738245
6171,598631877
6172,598603994
6173,598452036
6174,598236325
6175,598159530
6176,598151504
6177,598131783
6178,597936546
6179,597839845
6180,597784057
6181,597706713
6182,597687119
6183,595257742
6184,597638132
6185,597527554
6186,595621806
6187,595597056
6188,597338461
6189,597335652
6190,597243599
6191,597194834
6192,597152540
6193,597042271
6194,592632207
6195,596870149
6196,596809174
6197,596703604
6198,596506786
6199,596490431
6200,596473400
6201,596380841
6202,596367123
6203,596347888
6204,596194533
6205,596040535
6206,595990652
6207,595795733
6208,595713510
6209,595678031
6210,595624862
6211,595556363
6212,595500403
6213,595375530
6214,571585160
6215,595320138
6216,595304114
6217,593678686
6218,595110929
6219,595032300
6220,594925044
6221,594545718
6222,594540015
6223,594418437
6224,594366186
6225,594287193
6226,594272812
6227,594163413
6228,594113881
6229,594046532
6230,593716160
6231,593459358
6232,586485778
6233,593296344
6234,593210298
6235,593141735
6236,593081206
6237,593002673
6238,592981970
6239,592937842
6240,592859604
6241,592838152
6242,592782157
6243,592740445
6244,592558518
6245,592516995
6246,592318369
6247,592222685
6248,591976868
6249,591900086
6250,591885024
6251,591871473
6252,591721463
6253,591601404
6254,591600110
6255,612977790
6256,612966463
6257,612948173
6258,612925748
6259,609535220
6260,612788416
6261,612787742
6262,589262638
6263,594085081
6264,612759675
6265,612734629
6266,612689250
6267,612603948
6268,577022442
6269,612551113
6270,612531548
6271,612352426
6272,612335974
6273,612334506
6274,612328729
6275,612324588
6276,512589487
6277,612180166
6278,606762829
6279,612121374
6280,533828869
6281,612050582
6282,611962583
6283,611957380
6284,611950507
6285,574368118
6286,595526732
6287,597530016
6288,611925403
6289,611756251
6290,611706091
6291,604593588
6292,611637008
6293,612977790
6294,612966463
6295,612948173
6296,612925748
6297,609535220
6298,612788416
6299,612787742
6300,589262638
6301,594085081
6302,612759675
6303,612734629
6304,612689250
6305,612603948
6306,577022442
6307,612551113
6308,612531548
6309,612352426
6310,612335974
6311,612334506
6312,612328729
6313,612324588
6314,512589487
6315,612180166
6316,606762829
6317,612121374
6318,533828869
6319,612050582
6320,611962583
6321,611957380
6322,611950507
6323,574368118
6324,595526732
6325,597530016
6326,611925403
6327,611756251
6328,611706091
6329,604593588
6330,611637008
6331,611630215
6332,601428789
6333,609203849
6334,609248559
6335,611518708
6336,576112299
6337,611315663
6338,603717381
6339,579115178
6340,611218600
6341,604843985
6342,611198529
6343,611182336
6344,584433068
6345,611164922
6346,611155406
6347,609707806
6348,611067412
6349,611051291
6350,610978390
6351,610963467
6352,607487840
6353,596559052
6354,603948647
6355,610870329
6356,610831506
6357,610752458
6358,599773529
6359,579076852
6360,610585859
6361,610513678
6362,610441555
6363,610409256
6364,557094418
6365,610279202
6366,610216334
6367,610026562
6368,594586575
6369,571322025
6370,609850265
6371,600350834
6372,602130072
6373,595634890
6374,609754359
6375,607666841
6376,609681616
6377,587220433
6378,609509763
6379,609481721
6380,609467175
6381,597835277
6382,593972565
6383,609313858
6384,609295963
6385,609182229
6386,609175119
6387,609168059
6388,540083799
6389,518027469
6390,609113860
6391,555391996
6392,608961261
6393,608938350
6394,608892334
6395,608824181
6396,608762079
6397,608748643
6398,608743638
6399,608715073
6400,608714213
6401,608556064
6402,587873184
6403,608189946
6404,566240871
6405,608088099
6406,599059086
6407,588219165
6408,603856622
6409,607699095
6410,607614016
6411,601193801
6412,607577570
6413,607549346
6414,607445735
6415,607419355
6416,607412048
6417,605671537
6418,607159354
6419,607130108
6420,607124059
6421,607007310
6422,606997760
6423,606781535
6424,598247630
6425,585988678
6426,606715211
6427,606657577
6428,604822479
6429,606288684
6430,605588832
6431,605577254
6432,603871701
6433,605471302
6434,605439799
6435,605437424
6436,605219389
6437,588588619
6438,604820342
6439,604735305
6440,603133425
6441,604557159
6442,604381524
6443,604276776
6444,604248489
6445,604151615
6446,604109366
6447,604038020
6448,604007966
6449,603964617
6450,603944091
6451,603934496
6452,603851958
6453,603692651
6454,603641418
6455,603621305
6456,603536864
6457,603338541
6458,603002836
6459,602904861
6460,602761650
6461,602603300
6462,602580510
6463,602363876
6464,602303181
6465,602150190
6466,602029991
6467,602002178
6468,601915846
6469,601787287
6470,601615211
6471,573422170
6472,601556895
6473,601450791
6474,601426803
6475,601285725
6476,578048310
6477,600956604
6478,600900071
6479,581861145
6480,600790544
6481,612934882
6482,612923631
6483,612899273
6484,612785941
6485,595530660
6486,611097347
6487,612468439
6488,612372607
6489,608456397
6490,612260984
6491,577554380
6492,611970781
6493,611812098
6494,611748979
6495,611685717
6496,609429133
6497,611610020
6498,608671744
6499,604916227
6500,610985896
6501,603314803
6502,452062535
6503,610427445
6504,610376921
6505,610341910
6506,610280355
6507,610167778
6508,609980014
6509,604649604
6510,609647410
6511,609645689
6512,609421224
6513,592837169
6514,609273837
6515,609154892
6516,596164437
6517,604996466
6518,608914441
6519,608891545
6520,608825148
6521,608814464
6522,608461889
6523,607600947
6524,607579313
6525,606992960
6526,606986484
6527,612934882
6528,612923631
6529,612899273
6530,612785941
6531,595530660
6532,611097347
6533,612468439
6534,612372607
6535,608456397
6536,612260984
6537,577554380
6538,611970781
6539,611812098
6540,611748979
6541,611685717
6542,609429133
6543,611610020
6544,608671744
6545,604916227
6546,610985896
6547,603314803
6548,452062535
6549,610427445
6550,610376921
6551,610341910
6552,610280355
6553,610167778
